SMILES,dataset
CNc1ccnc(N2C[C@@H](C)[C@](O)(C3CC3)C2)n1,chembl
COc1ccc([C@@H]2C(C(=O)c3ccc4c(c3)C[C@@H](C)O4)=C(O)C(=O)N2Cc2ccco2)cc1OC,zink
CCC(C)(C)c1nnc(o1)C(=O)[C@@H]1C[C@H](F)CN1C(=O)CNC(C)(C)C,crossdocked
COc1c(cc(Cl)c(C)c1C1CC(O)C1)C(C)n1nc(C)c2c(N)ncnc12,crossdocked
CCN(CC1COc2ccccc2O1)C(=O)C1=NN(C)C(=O)CC1,chembl
CN(C)C(=O)Cn1c2cc(cnc2n(C)c1=O)-c1cc(C)c(Cl)s1,crossdocked
Cc1cc(C)c2c(O)[nH]nc2n1,chembl
OCc1cn(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)nn1,chembl
Cc1ccc(CN(Cc2ccccn2)C(=O)[C@@H]2CN(C)c3ccccc3O2)s1,chembl
C/C(=N/Cc1cccc(Cl)c1)c1nc(-c2ccco2)oc1O,chembl
C=CCn1cc(/C=c2\sc3n(c2=O)[C@H](c2cccs2)C(C(=O)OCC)=C(C)N=3)c2ccccc21,zink
COc1ccc(cc1)S(=O)(=O)NC(C)CCN1CCN(CC1)c1cccc(c1)C(F)(F)F,crossdocked
Clc1cc2nc([nH]c2cc1Cl)[C@@H]1CCCN1C(=O)CCN1CCC(CC1)n1nccn1,crossdocked
CC(C)CNC1CCN(CC1)S(=O)(=O)N1CC[C@@H](C[C@@H]1C)NC(=O)c1cc(on1)C1CC1,crossdocked
CCCN(CCC)C(=O)C1=Cc2ccc(cc2N=C(N)C1)C(=O)Nc1ccc(F)cc1,crossdocked
Cc1c(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)[C@@H]2c2cccs2)cnn1-c1ccccc1,zink
COC(=O)c1ccc(CNC(=O)c2ccc3cc(OC)ccc3c2)cc1,chembl
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,zink
O=C(NO)c1cccc(CNc2ccccc2)c1,chembl
Cc1nn(-c2ccccc2)c2c1C[C@@](C#N)(S(=O)(=O)c1ccc(Cl)cc1)[C@@H]1CCCCN21,zink
Cc1ccc(/C=C/NC(=O)NC2C(=O)N3C2SC(C)(C)[C@@H]3C(=O)[O-])cc1.[Na+],chembl
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,zink
CCOc1cc([C@H]2C(C(=O)c3ccc(OC(C)C)c(C)c3)=C(O)C(=O)N2CCOC)ccc1O,zink
OC(=O)c1cc2CCc3c(Cl)cc(F)cc3-c2s1,crossdocked
CCCOCCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@H]1c1ccc(C(=O)OC)cc1,zink
COc1ccc([C@@H]2CC(=O)Oc3ccc4c(c32)O/C(=C\c2ccc(OC)c(O)c2)C4=O)c(OC)c1,zink
CCOc1cc(/C=N/N=C2\NC(=O)[C@@H](CC(=O)Nc3ccc(C)cc3)S2)cc(Cl)c1OC,zink
CNCc1cc(=O)oc2cc(OCc3cccc(F)c3)ccc12,chembl
COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccccc3OC)C2)[C@@H]1c1ccc(C(=O)OC)cc1,zink
O=C1OC2(CCCCC2)C(Oc2ccc(Cl)cc2)=C1F,chembl
CO/N=C(\C)[C@]12ON=C(C(=O)OC)[C@@H]1C[C@@H]1[C@@H]3CC=C4C[C@H](OC(C)=O)CC[C@]4(C)[C@@H]3CC[C@@]12C,zink
O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)C(F)(F)[C@]1(F)OC(F)(F)C(F)(F)C1(F)F,zink
COc1ccc([C@H]2C(C(=O)OCCOc3ccccc3)=C(C)NC3=C2C(=O)CCC3)c(OC)c1,zink
CCOc1ccccc1C(=O)N1CCN=C1SC,chembl
CCCCC(=O)C1=C(NCCc2c(C)[nH]c3ccc(OC)cc23)CCCC1=O,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OCc1ccccc1)[C@H]2c1cccc(F)c1,zink
COc1ccccc1N1CCN(C(=O)COCc2ccccc2)CC1,chembl
COCCOc1ccc2CC3(CCC(CC3)OC)C3(N=C(N)N(C)C3=O)c2c1,crossdocked
CC(C)Nc1[nH]nc2nc(Oc3ccc(F)cc3F)ncc12,crossdocked
CCN1CCN(C(=S)Nc2ccnc3cc(Cl)ccc23)CC1,chembl
Cc1cccc(NC(=O)COC(=O)c2cccc3c2C(=O)c2ccccc2C3=O)c1C,chembl
O=C(Nc1ccc(N2CCCC2)cc1)c1ccc2ccccc2c1,chembl
COc1nc(cc(n1)-c1ccc(C)cn1)N1CC(C1)c1nc2ccccc2n1C,crossdocked
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC1CCCCC1)[C@H]2c1ccc(C)cc1,zink
O=C(c1ncc(F)cc1F)N1CCC(c2ncc[nH]2)CC1,chembl
C=C(C)CC[C@H](C)N1CCC2(CC1)C(=O)N(Cc1ccc(OC)cc1)C(=O)N2CCCOC,zink
CN(C(=O)c1cccs1)[C@H](Cc1ccccc1)C1CCN(C(=O)C2=CC(=O)CC(C)(C)O2)CC1,zink
Cc1cccc(C(=O)NC(CN2CCCC2=O)c2ccccc2)n1,chembl
CCOc1cc(/C=N/N=C2\NC(=O)[C@@H](CC(=O)O)S2)ccc1OCc1ccc(Cl)c(Cl)c1,zink
Cc1cc(C(F)(F)F)nc(SCc2ccc(C(=O)O)o2)n1,chembl
CN(C)CCCN(C)Cc1ccc(cc1)-c1cccc(c1-c1nnn[nH]1)S(N)(=O)=O,crossdocked
Cc1ccc(CNC(=O)C(=O)NCC(c2ccco2)S(=O)(=O)c2cccs2)cc1,chembl
CCOc1nc2cc(F)c(OC[C@H]3C[C@@H](C3)OC[C@H](C)NC(C)=O)nc2s1,crossdocked
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccccc1OC(C)C,zink
C=C(CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,zink
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@H]1c1ccccc1OC(C)C,zink
C\C=C\c1cc(ccc1N(C(C)C)c1ccnc(N)n1)C(N)=O,crossdocked
CC(C)(CC(N)=O)NC(=O)c1cnc(N2CC(F)(F)C2)c(OCC2CC2)n1,crossdocked
COc1ccc(cc1)C1(NC(=N)N(C2CCOCC2)C1=O)c1cccnc1,crossdocked
COc1cc([C@H](C)NC2CCN(c3ccc(Cl)cc3)CC2)ccn1,chembl
CCCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@@H]2c2ccc(O)cc2)cc1C,zink
C=CCn1c(SCC(=O)Nc2ccc(C(=O)OC)cc2)nc2sc3c(c2c1=O)CCCC3,zink
O=C(C[C@H]1S/C(=N/N=C/c2ccccc2OCc2ccccc2)NC1=O)Nc1ccccc1,zink
Cc1cc(no1)C(=O)N(CCF)C[C@@]12CC[C@@H](c3cc(nnc13)-c1c(F)cccc1F)C2(C)C,crossdocked
COc1ccc(/C=C/C(=O)NNC(=O)c2ccccc2)cc1,chembl
COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2ccccn2)C1=O,chembl
COc1cc(/C=C2\Oc3c(ccc4c3[C@@H](c3cccc(O)c3)CC(=O)O4)C2=O)cc(OC)c1OC,zink
C=CCO[C@@H]1[C@H](O)[C@H](O)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,zink
C=CC[C@@H]1CC=C[C@@H](C)N1C(=O)C[C@]1(c2ccccc2)CC(=O)N(CCCOc2cccnc2)C1=O,zink
C[C@@H]1O[C@@H](CC[C@@H](N)[C@H]1F)c1c(NC(=O)c2csc(n2)-c2c(F)cccc2F)cnn1C,crossdocked
C[C@@H](CO[C@H]1CC[C@@H](CC1)Oc1nc2ccc(OC3CC3)nc2n1C)NC(C)=O,crossdocked
CNCc1cc(OCc2cc(Cl)ccc2F)n(CC(C)(C)C)n1,crossdocked
CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C2CCCCC2)CC1,chembl
CC1CCN(S(=O)(=O)c2ccc(C(=O)NCc3ccco3)cc2)CC1,chembl
COc1ccc([C@@H]2C(C(=O)OC[C@H]3CCCO3)=C(C)NC3=C2C(=O)C[C@H](c2ccco2)C3)cc1O,zink
O=C(O)[C@H]1C[C@@H](Cl)C[C@@H](c2cccc3ccccc23)O1,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC1CCCCC1)[C@H]2c1ccccc1[N+](=O)[O-],zink
Cc1ccn2c(CSCc3ccccc3)c(C)nc2c1,chembl
CCc1c([nH]c2ccc(cc12)C1CCNCC1)-c1cc(OC)c2ncnn2c1,crossdocked
Cc1coc(n1)[C@H]1C[C@H]2[C@@H](CF)SC(N)=N[C@]2(CO1)c1ccc(F)cc1F,crossdocked
COc1cc2oc(=O)ccc2cc1[C@@H](O)CC(C)C,crossdocked
COCCNC(=O)COc1ccc(Br)cc1Cl,chembl
CNC[C@H](O)[C@H](c1ccccc1)n1cc(C)c2ccccc21,chembl
CCN(CC)C(=O)c1ccc(C(c2ccc(OC)cc2)N2CCNCC2)cc1,chembl
N[C@@H]1CCCN(C1)c1cccc(n1)-n1ncc2cnc(cc12)-c1cncs1,crossdocked
CC(=O)Nc1ccc(NC(=O)C(C)n2nc([N+](=O)[O-])c(Br)c2C)cc1,chembl
N#Cc1cc(ccn1)-c1nnc([nH]1)-c1ccnc(c1)C#N,crossdocked
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OCC)[C@@H](c3ccccc3)C2)[C@H]1c1ccccc1OC,zink
N#CC1(c2ccccc2)CCCN1C(=O)c1ccccc1Cl,chembl
Cn1cnc(c1)-c1ccc(nc1)-n1ccc2ccncc12,crossdocked
CCOc1cc(/C=N/NS(=O)(=O)c2ccc(Cl)cc2)ccc1OC(=O)c1ccc(OC)cc1,zink
C=CCNc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(Cc2ccc(OC)cc2)C1=O,zink
C[C@]12CC[C@@H]3[C@H](CCC4=CC(=NOCC(=O)NCc5ccccn5)CC[C@@]43C)[C@H]1CC[C@@H]2O,zink
CCN(Cc1cc(OC(F)(F)F)ccc1-n1cc(CC(=O)O)c2ccc(C)nc21)C(=O)C1CC1,chembl
CCCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@@H]2c2ccc(O)c(OC)c2)cc1C,zink
COc1cc(OC)c2c(c1Cl)O[C@]1(C(=O)C=C(Nc3cccc(-c4nc[nH]n4)c3)C[C@@H]1C)C2=O,zink
COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CCC3)[C@@H]2c2cccc(OC)c2OC)cc1,zink
COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(F)cc3)C2)[C@H]1c1cc(OC)c(OC)c(OC)c1,zink
CCc1cnc(s1)-c1cc(OC2CCOCC2)cc(c1)C(=O)N[C@H](C)c1cnc(C)cn1,crossdocked
CC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=C/C(=N\OCC(=O)NCc5ccncc5)CC[C@]4(C)[C@@H]3CC[C@@]21C,zink
CN(C)CCC[C@]1([C@@H]2COc3ccc(Cl)cc3N2N=C1C(C)=O)c1ccccc1,crossdocked
CN1CCN(CC1)C(=O)c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F,crossdocked
Cc1ccc(S(=O)(=O)OC2[C@H]3C=C[C@H]4C(OS(=O)(=O)c5ccc(C)cc5)[C@@H]5C=C[C@H]2[C@H]5[C@@H]34)cc1,zink
CC1(CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,crossdocked
COc1cnc2c(Nc3ccc(F)c(c3)[C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)nccc2c1,crossdocked
Cc1ccc2c(OC3CCNCC3)cccc2n1.Cl,chembl
C/C(=N\OCC(=O)O)c1ccc(CC2CCCCC2)cc1,chembl
CCOc1ccc(C(=O)C2=C(O)C(=O)N(c3nc(C)c(C(=O)OC)s3)[C@@H]2c2cccs2)cc1,zink
Cc1cc(cc(C)n1)-c1n[nH]c2cc3NC(=O)N(Cc4cccs4)Cc3cc12,crossdocked
Cc1cc(C(=O)N2CCCC2c2nnc3n2CCCCC3)on1,chembl
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OCC)[C@H](c3cccc(OC)c3)C2)[C@H]1c1cccs1,zink
COc1cccc(c1)-c1ccc(cc1)C1(COC2CN(C2)C#N)CC1,crossdocked
Cc1nc2nc(cn2c(c1CN)-c1ccc(Cl)cc1Cl)C(=O)N1COCC1(C)C,crossdocked
C=CCn1c(COc2ccccc2Cl)nnc1SCC(=O)Nc1ccc([N+](=O)[O-])cc1,zink
[NH3+][C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1ccc2nc(=O)ccn2n1,crossdocked
COc1ccc(cc1)[C@H]1N2[C@H](Cc3c1[nH]c1ccccc31)C(=O)N(CC1CC1)CC2=O,crossdocked
Clc1ccccc1CSc1[nH]c(=O)c(C#N)c2CCOCc12,crossdocked
Clc1ccc2[nH]c(=O)c3nc(nn3c2c1)-c1ccco1,crossdocked
CC(C)S(=O)(=O)N1CCC(CC1)NC(=O)Nc1ccc(cc1)C(F)(F)F,crossdocked
COC(=O)c1cc2c(cc1NS(C)(=O)=O)C=C[C@H]1[C@@](C)(C(=O)OC)CCC[C@]21C,chembl
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(F)c(Br)c1,zink
COC(=O)c1ccccc1OCc1cc(/C=N/n2c(SC)nnc2C(F)F)ccc1OC,zink
CC(C)[C@@H]1CN(CCN1c1nc(C)cc(C)n1)c1cccc(c1)S(C)(=O)=O,crossdocked
Cc1nc(no1)[C@@H](NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1)C1CC1,crossdocked
NC(=O)c1cc(F)cc2[nH]c(nc12)N1CCN(CC1)c1cnc(cn1)C#N,crossdocked
CC#CCN1C(=O)N[C@](CCc2ccccc2)(C2CCN(Cc3ccc(OC)c(C)c3C)CC2)C1=O,zink
CCOc1cc2c(cc1/C=C1/SC(=Nc3ccc(OC)cc3)N(CCOC)C1=O)OCO2,zink
C=CCOc1ccccc1CN1CCC([C@]2(CCc3ccccc3)NC(=O)N(CC#CC)C2=O)CC1,zink
COC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3cccs3)[C@H]2c2ccc(F)cc2)nc1C,zink
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,zink
O=C1[C@@H]2[C@@H](C(=O)N1/N=C/c1ccccc1OCc1ccc(Br)cc1)[C@H]1C=C[C@H]2C1,zink
CC#CCN1C(=O)N[C@@](Cc2cccc(F)c2)(C2CCN(Cc3ccc(C)c(C)c3)CC2)C1=O,zink
C=CC[C@@H](O)[C@H]1OC(n2ccc(=O)c3c(N)ncnc32)[C@H](O)[C@@H]1O,chembl
COc1cc(/C=C(\C#N)C(=O)Nc2ccccn2)ccc1O,chembl
COc1cc(C(C)=O)ccc1SCC(=O)Nc1cccc(C)n1,chembl
CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)[C@H]2c2ccc(Cl)cc2)c(C)c1,zink
c1ccc(-c2nn(N=C3NCCN3)c3ccccc23)cc1,chembl
Oc1c(Br)cc(Br)cc1C=Nn1c(S)nnc1-c1ccccc1,zink
COc1ccc(CNCCNC(=O)c2cccs2)c(OC)c1OC,chembl
COc1ccc(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)[C@@H]2c2ccc(C(C)(C)C)cc2)c(C)c1,zink
Cc1ccc(CN=c2nc(Sc3ccc(C#N)cn3)[nH]c(Sc3ccc(C#N)cn3)n2)cc1F,zink
C=CCNc1nc2ccc(C)cn2c(=O)c1/C=C1\SC(=S)N(Cc2ccc(OC)cc2)C1=O,zink
N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)c(F)c3)cnc2N2CC[C@@H](O)C2)c1,chembl
Oc1c(Br)cc(/C=N/n2c(-c3ccccc3)n[nH]c2=S)c(Br)c1O,zink
CC(C)C(=O)NCC[C@@H](CNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,chembl
CCOC(=O)c1ccc(S(=O)(=O)N(C)c2oc(-c3cccc4ccccc34)nc2C#N)cc1,zink
CC(C)Oc1ccc2[nH]nc(-c3cc(ncn3)N3CCC(O)CC3)c2c1,crossdocked
C#CCN1C(=O)S/C(=C/c2cc(I)c(OC(C)C)c(OCC)c2)C1=O,zink
C=CCOc1ccc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2CCN(CC)CC)cc1OC,zink
Nc1ccc(-c2cc3ccccc3c(=O)n2CCCCO)cc1,chembl
COc1ccc(cc1)[C@H]1CCN(C[C@@H]1NC(=O)Nc1ccc(Cl)cc1)C(=O)CC(C)C,crossdocked
C[C@@H]1CC[C@H](CN1C(=O)c1ccccc1-n1ncnn1)Oc1cc(OC(F)F)ccn1,crossdocked
COC(=O)[C@@H](N=C(c1ccccc1)c1ccccc1)[C@H](N[S@@](=O)C(C)(C)C)C(F)(F)F,zink
CC(C)Cc1ccc(C(C)c2nn(CN3CCNCC3)c(=S)o2)cc1,chembl
COc1ccc(F)cc1C(=O)NC1N=C(c2ccccc2)c2ccccc2NC1=O,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OCc1ccc(OC)cc1)[C@H]2c1ccc(C)s1,zink
COc1cccc([C@@H]2C(C(=O)OCCOc3ccccc3)=C(C)NC3=C2C(=O)CCC3)c1OC,zink
COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccc(OC)cc3)C2)[C@H]1c1ccc(OC)cc1OC,zink
COC(=O)C[N@@+]1(C)CCc2c(c(OC)c3c(c2C(=O)/C=C/c2ccc(Cl)cc2Cl)OCO3)C1,zink
CNC(=O)CN(Cc1ccccc1)C(=O)c1c[nH]c(C(=O)N2CCCC2)n1,chembl
C=CCN(C(=S)Nc1ccc(N(C)C)cc1)[C@@H]1CC(=O)N(c2ccc(OCCCC)cc2)C1=O,zink
FC(F)(F)c1nc(no1)-c1ccc(NCc2ccncc2)nc1,crossdocked
CN1CCN(Cc2ccc(cc2)-c2cn3CCCC(=O)NCCCCNc4ncc2c3n4)CC1,crossdocked
Cc1ccnc(NS(=O)(=O)c2ccc(CC(C)C)cc2)c1,chembl
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2C(=O)NNC4=O)cc1,chembl
CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(F)c3)o2)c1,chembl
O=C(NCCCNc1ccc(C(F)(F)F)cn1)c1ccc(F)cc1,chembl
Cc1ccc(N(CC(=O)NC2CCCC2)C(=O)CCC(=O)Nc2nccs2)c(C)c1,chembl
Cc1ccc(OCCN2CCN(c3c4c(c(C#N)c5nc6ccccc6n35)CCC4)CC2)cc1,zink
CCc1ccc(NC(=O)N[C@H](C(=O)O)C(C)CC)cc1,chembl
FC(F)(F)COc1ccc(nc1)C(=O)Nc1ccc(cc1)[C@H]1O[C@@H]2CN[C@H]1C2,crossdocked
Nc1nc(N)c(c(CCOCCCOc2ccccc2)n1)-c1cccc(Cl)c1,crossdocked
CC(C)([C@H]1c2ccccc2Oc2cc(O)ccc12)C(=O)Nc1nncs1,crossdocked
Cc1cccc(Cl)c1NC(=O)c1cnc(NC2CC2)s1,crossdocked
Nc1nc2-c3cc(OCCN4C5CCC4CC5)ccc3C(=O)c2c(n1)-c1ccc(F)cc1,crossdocked
C=CCO[C@H]1[C@H](NC(=O)CSC)c2ccccc2C12CCN(Cc1ccc(F)cc1)CC2,zink
C[C@@H]1Cc2c(ccc3[nH]ncc23)C(N1CC(F)(F)F)c1ccc(OCCN2CC(CF)C2)cn1,crossdocked
c1cc2c(cc1C1=NCCN1)Sc1cc(C3=NCCN3)ccc1O2,chembl
CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(N)ccc12)C(=O)O,chembl
CNc1cc(Nc2cccn(C3CCC[C@H](C3)OC)c2=O)nc2c(cnn12)C(=O)NC1CC1,crossdocked
C=CCn1c(SCC(=O)NCc2ccccc2)nnc1[C@@H](NC(=O)c1cccc(C)c1)C(C)C,zink
Cn1ccnc1CN(Cc1cc(=O)n2c3c(cccc13)CCC2)C1CC1,chembl
C#CCOc1c(Cl)cc(/C=C2/NC(=O)N(Cc3ccc(Br)cc3)C2=O)cc1OC,zink
CN(CCC#N)S(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,zink
Cc1ccc(-n2nc(C3CNC3)cc2NC(=O)c2cnn3cccnc23)cc1,chembl
CC(C)[C@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)NCc1ccccc1Cl,chembl
COc1cc(C(=O)NCc2cccc(F)c2)ccc1-c1cn[nH]c1,chembl
CC12C=CC3(CN(Cc4ccccc4)C(=O)C3C1C(=O)NCc1ccco1)O2,chembl
Fc1ccc(COCC2CCN(Cc3ccccc3)CC2)cc1,crossdocked
CCOc1c(cc(C)c(C#N)c1-c1cnn(C)c1)C(C)n1nc(C)c2c(N)ncnc12,crossdocked
CCOC(=O)[C@H]1[C@H]2COc3ccc(OC)cc3[C@@H]2N2C(=O)CN(Cc3ccc(F)cc3)C(=O)[C@@]12C,chembl
OC[C@H](NCc1ccnc(-c2ccc(C(F)(F)F)nc2)n1)C1CC1,chembl
CC(CCc1ccccc1)NC(=O)CSc1nnc(-c2ccc(F)cc2)[nH]1,chembl
CN1CCCC(C1)c1nc2ccccc2n1Cc1ccc(F)cc1,crossdocked
Nc1ncnc2n(CC3CCNCC3)nc(-c3ccc(Cl)cc3)c12,crossdocked
O=C(OCN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O)c1cccnc1.O=S(=O)(O)c1ccccc1,chembl
Cc1cc(ccn1)-c1[nH]c2ccc(cc2c1CC1CC1)C1CCNCC1,crossdocked
COC(=O)c1ccccc1NCC1=NCCN1,crossdocked
CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2ccc(Cl)cc2)[C@H]1c1ccc(OC)c(OC)c1,zink
NS(=O)(=O)c1c(ccc(-c2cccc(c2)N2CCCC(O)C2)c1-c1nnn[nH]1)C(F)(F)F,crossdocked
CCN(CC)c1ccc(/C=C2\SC(=O)N(C(C)C)C2=O)o1,chembl
Cc1ncccc1Oc1ncnc(N[C@H]2COC[C@@H]2O)c1C,chembl
C=CCn1c(SCC(=O)c2cc(OC)c(OC)c(OC)c2)nc2sc3c(c2c1=O)CCC3,zink
CC(O)c1nc(C)nn1-c1cc(nc(n1)C(F)(F)F)N1CC(C1)c1nc2ccccc2n1C,crossdocked
CC(C)C(F)(F)c1ccc(nc1)-c1nc(no1)-c1ccc(CCC(O)=O)cc1C,crossdocked
Brc1cnc2[nH]c(C3CCCCC3)nc2c1,chembl
COc1ccc(/C=C2\Oc3c(ccc4c3[C@@H](c3cc(OC)c(O)c(OC)c3)CC(=O)O4)C2=O)cc1,zink
CC(C)n1nncc1-c1cc(-c2cccc(c2)C(=O)N2CCCC2)n2ncnc(N)c12,crossdocked
O=C(O)c1cn(CCc2ccccc2)c2ccc([N+](=O)[O-])cc12,chembl
N#Cc1ccc(OCc2ccc(/C=N\NS(=O)(=O)c3cc(Cl)ccc3Cl)o2)cc1,zink
C=CCn1c(CNC(=O)c2ccccc2)nnc1SCC(=O)c1ccc(Br)cc1,zink
Cc1ccc(S(=O)(=O)Nc2ccc(O)c(-c3ccccc3O)c2)cc1,chembl
C[C@@H](c1nc2ccccc2c(=O)[nH]1)N1CCCCCCC1,chembl
COc1ccc(N2CCN(CC(O)COC(c3ccccc3)c3ccccc3)CC2)cc1,chembl
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O,crossdocked
CC1Cc2c([nH]c(C)c2C(=O)C1)-c1cc(NS(C)(=O)=O)ccc1Oc1ccccc1,crossdocked
CC(C)Nc1cc(ccn1)-c1nc([nH]c1-c1ccc(F)cc1)[S@](C)=O,crossdocked
C[C@@H]1CC[C@H](CN1C(=O)c1ccccc1-c1noc(C)n1)Oc1nccc(C#N)c1C,crossdocked
Clc1cccc(COc2cnc(-c3nnco3)cc2Cl)c1,chembl
CC(C)CC[C@@H]1C[C@@H](CC[C@@H]1NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F)N(C)C(C)C,crossdocked
COc1cc(OC)c([C@H]2C(C(=O)Nc3ccc(C)cn3)=C(C)NC3=C2C(=O)CCC3)cc1OC,zink
CCNC(=O)c1ncc(Nc2nccc(n2)N2C[C@@H]3CC[C@H](C2)N3C(=O)C2CC2)cc1C,crossdocked
Cc1ccc2c(c1)C(=O)CC(O)(C(F)(F)F)O2,chembl
COC(=O)C1=CCC2C(C)(C)CCC[C@]2(C)[C@H]1C(=O)OC,chembl
CC(C)(C)COc1ccc2Oc3ccc(cc3[C@@]3(COC(N)=N3)c2c1)-c1cncnc1,crossdocked
O=C(O)CCCCCN1C(=O)C(O)=C(C(=O)c2ccc(Cl)cc2)[C@H]1c1ccc([N+](=O)[O-])cc1,zink
Fc1ccc(CNC(=O)CC2(CC(=O)NC3C4CC5CC(C4)CC3C5)CCCC2)cc1,crossdocked
CC#CC(=O)N1CC[C@@]2(C[C@@H](C2)n2nc(c(C(N)=O)c2N)-c2ccc(OC3CC3)cc2)C1,crossdocked
CN1C(=O)N(C)c2ccc(C=O)c3cccc1c23,chembl
C=C(C)[C@@H]1CC=C(CN2CCC([C@@]3(Cc4cccc(OC)c4)NC(=O)N(CCOC)C3=O)CC2)CC1,zink
COc1ccc([C@@H]2C(C(=O)OC[C@@H]3CCCO3)=C(C)NC3=C2C(=O)C[C@H](c2ccco2)C3)cc1O,zink
CCn1c(nc2c(O[C@H]3CCN(C3)C(=O)C3CC3)ncnc12)-c1cnc(OC)c(Cl)c1,crossdocked
COc1cc([C@H](CC(=O)O)c2c(O)ccc3c2O/C(=C/c2ccc(C)o2)C3=O)cc(OC)c1O,zink
CN1C(=O)C(=Cc2ccc3OCOc3c2)N=C1NCCN1CCOCC1,crossdocked
O=c1[nH]c(C(F)(F)F)nc2ncccc12,chembl
COC(=O)C[C@H](C1=C(O)C(=O)c2ccccc2C1=O)c1cc2cc(OC)ccc2n(CC(C)C)c1=O,zink
COc1cc(OC)c2c(c1Cl)O[C@]1(C(=O)C=C(Nc3cccc(-c4nc[nH]n4)c3)C[C@H]1C)C2=O,zink
COc1cc(/C=N/N=C2/NC(=O)[C@H](CC(=O)O)S2)cc(Cl)c1OCc1cccc2ccccc12,zink
CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)NC2CCCCC2)cc1,chembl
O=C1[C@H]2[C@H]3C=C[C@@H]([C@H]4C[C@H]43)[C@H]2C(=O)N1/N=C/c1ccc(OCc2ccccc2)c(Br)c1,zink
COc1cc(cnc1C(=O)C1CC1C(O)=O)N(CC1CC1)c1ccc(Cl)cc1,crossdocked
