SMILES,dataset
O=C(C[C@H]1[C@H]2CN(c3ncccn3)C[C@@H]12)Nc1cccnc1,chembl
CCOc1cc(/C=N/NS(=O)(=O)c2ccccc2)ccc1OC(=O)c1ccc(Cl)cc1,zink
CCOc1ccc(-c2nc(-c3cccnc3)no2)cc1OCC,chembl
CCN1C(=O)N[C@@H](c2cccc(C(F)(F)F)c2)C(C(C)=O)=C1C,chembl
O=C(/C=C/C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F,zink
COc1ccc(OCc2ccccc2)c(CCCNC(C)=O)c1,crossdocked
COc1cc(OC2CCN(C)CC2)ccc1-c1cc(Nc2cnc(cn2)C#N)n[nH]1,crossdocked
COc1cccc(CN2CCNC(=O)C2CC(=O)NCCc2ccccn2)c1,chembl
CO[C@@H]1CCN(C1)c1cnc2c(ccc(F)c2c1)C(=O)Nc1cnccc1[C@@H]1C[C@H](C)C[C@H](N)C1,crossdocked
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@@H]2c2cccc(OC)c2)cc1,zink
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[C@@H]1CCN(C[C@H]1C#N)C(=O)OCCC1CC1,crossdocked
CC(C)C[C@H](NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1cccc2ccccc12)C(=O)O,zink
CCN(CC(=O)Nc1sc2c(c1C#N)CCC(C)C2)CC(=O)NC1CCS(=O)(=O)C1,chembl
CC(=O)Nc1ccc(CC(=O)N[C@@H](Cc2ccc(C)cc2)B(O)O)cc1,crossdocked
CNC(=O)[C@@H](NC(=O)c1ccc(C2CC2)c(OCC2CC2)n1)c1ccccc1,crossdocked
CC#CCN1C(=O)N[C@@](Cc2cccc(F)c2)(C2CCN(Cc3ccc(OC)c(C)c3C)CC2)C1=O,zink
Cc1ccc(C#N)c(S[C@H](CCN)c2ccccc2)n1,crossdocked
CC(C)Cc1ccc(nc1)-c1nc(no1)-c1ccc(CCC(O)=O)cc1C,crossdocked
CON(C)C(=O)\C=C\c1ccc(cc1)C(=O)NCc1ccccc1C(F)(F)F,crossdocked
COc1ccc(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@@H]2c2ccc(Cl)cc2)cc1,zink
CN1C[C@](C)(NC(=N)C(C)(C)S1(=O)=O)c1cc(NC(=O)c2ncc(cc2C)C#N)ccc1F,crossdocked
C=CCN(CC=C)C(=O)c1cn(CCc2ccccn2)cc(C(=O)NC2CCCCCCC2)c1=O,zink
CCOC(=O)[C@@](NC(=O)c1ccccc1)(Nc1sc2c(c1C#N)CC[C@H](C)C2)C(F)(F)F,zink
Cc1n[nH]c(C)c1S(=O)(=O)N1CCC(CC1)=C(F)c1cnc2ccccc2c1,crossdocked
Cc1ncc(C)n2nc(CCc3nc(N(C)C)nn3C)nc12,chembl
C=CC[C@@H]1COC(CC)(CC(=O)O)c2[nH]c3c(CCC)cccc3c21,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OC1CCCCC1)[C@@H]2c1ccccc1[N+](=O)[O-],zink
CCC1(CC)CC(CCN2CCN(CC2)c2ccccc2C#N)OC1=O,crossdocked
Cn1nc2c(cc1=O)C[C@@H](NC(=O)c1ccc3c(c1)OCO3)CC2,chembl
C=CCN1C(=O)/C(=C/c2cccc(OC)c2OS(=O)(=O)c2ccc(C)cc2)SC1=S,zink
C[C@H](F)C1COC(=O)N1c1ccnc(N[C@@H](C)c2cn(cn2)-c2ccc(cc2)C(F)F)n1,crossdocked
CCOC(=O)C1CCCN(C(=O)c2cc(-c3ccco3)nc3ccccc23)C1,chembl
CC(=O)Nc1cc(F)c2c(c1)Cc1ccccc1-2,chembl
O=c1c2cc(F)c(N3CCCC3)cc2n(CC2CC2)c(=O)n1O,chembl
CCN1C(=O)[C@H]2[C@H]3CN=C(SCC4CC4)N3[C@@](CC)(C(=O)OC)[C@H]2C1=O,chembl
CCOC(=O)[C@@H]1C(=O)C2=C(C[C@H]1c1cccs1)NC(=O)C[C@@H]2c1cccc(Br)c1,zink
CNc1ncc(cc1N1CCCS1(=O)=O)-c1ccnc(NC(C)=O)c1,crossdocked
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OCC)[C@@H](c3ccco3)C2)[C@H]1c1cccs1,zink
COc1ccc2occ([C@@H]3CC(=O)Oc4ccc5c(c43)O/C(=C\c3ccco3)C5=O)c(=O)c2c1,zink
Cc1cc(C)n(CC(=O)N2CCCC(c3cc4cccnc4[nH]3)C2)n1,chembl
C[S@](=O)c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccnc(NC2CCOCC2)c1,crossdocked
CCC(CC)n1cc(cn1)-c1nc(cn2nccc12)-c1cnn(c1)[C@H]1COC[C@@H]1O,crossdocked
O=C(C[C@@H]1S/C(=N\c2ccccc2)N(CCc2ccc3c(c2)OCO3)C1=O)Nc1cccc(O)c1,zink
CN([C@@H]1CCN(C1)c1ncnc2[nH]ccc12)c1ccc(cc1)S(=O)(=O)C(F)(F)F,crossdocked
O=C(Nc1ccc(CN2CCOCC2)cc1)\C=C\c1cnccc1-c1cnsc1,crossdocked
COc1ccc(-c2nc3cc(C)ccc3cc2CN2CCN3CCC[C@H]3C2)cc1,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OC1CCCCC1)[C@@H]2c1ccccc1C,zink
COc1ccc2cc1Oc1cc(ccc1O)CCC(=O)N[C@@H]1CN(Cc3cccc(C#N)c3)C[C@@H]21,zink
Cn1cc(cn1)C1=NCC(=O)N2CCc3c(I)cccc3C2=C1,crossdocked
NS(=O)(=O)c1ccc(cc1)C(=O)N1CCc2cc(O)c(O)cc2C1c1ccc(F)cc1,crossdocked
C=C(C)CN(CC)C(=O)c1cn(Cc2ccccn2)cc(C(=O)NC2CCCCCCC2)c1=O,zink
C=CCN1C(=O)/C(=C(\S)N(CC)c2ccccc2C)SC1=NS(=O)(=O)c1ccccc1,zink
CC(C)C(=O)NCc1ccc(Cl)c(c1)-c1nc(cc(=O)[nH]1)-c1ccc(F)cc1F,crossdocked
N#Cc1ccc(-c2cc(N3CCN(C(=O)c4c[nH]nc4-c4cc5ccccc5o4)CC3)n[nH]2)cc1,zink
COc1ccc(S(=O)(=O)NCC(c2ccco2)N2CCN(c3ccccc3F)CC2)cc1C,chembl
Cc1nccc(Nc2cc(ccn2)-c2cnc(C)c3[nH]ccc23)n1,crossdocked
CC1(C)C2CCC1(CS(=O)(=O)Nc1ccc(S(=O)(=O)N3CCCCC3)cc1)C(=O)C2,chembl
O=C(OCc1ccccc1)N1CCCC1/C=C/CN1CCOCC1,chembl
Cc1ccc([C@@H]2C(C(=O)c3sc(-c4ccccc4)nc3C)=C(O)C(=O)N2CCN(C)C)o1,zink
COCc1cc(cc(c1)-c1ccc2ccc(C)nc2c1)C#N,crossdocked
COC(=O)CC(=O)NCCc1ccc(cc1)-c1ccc(CCN2CCC[C@H]2C)cc1,crossdocked
CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)[C@H]1c1ccc(OC)c(COc2ccc(C)cc2)c1,zink
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OCC)[C@H](c3ccccc3)C2)[C@@H]1c1cccs1,zink
COc1ccc(CNCc2ccc(N3CCCCCC3)cc2)cc1,chembl
CCOC(=O)N1C[C@H](C[C@@H]1C(=O)N1CCCN(CC1)C1CCC1)Oc1cccc(F)c1,crossdocked
Cc1nc(C(=O)NCCN2CCN(CC2)c2cccc(Cl)c2Cl)c(C)n1-c1ccccc1,crossdocked
CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCN/C(O)=N/S(=O)(=O)c2ccc(C)cc2)cc1,zink
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)[C@H]2c2ccc(Cl)cc2)cc1C,zink
C[C@H]1Cc2c(CN1C(=O)c1cccc(c1F)C(F)(F)F)nnn2-c1ccn[nH]1,crossdocked
C[C@@H](Oc1ccc(Br)cc1OC1CNC1)c1cccc(c1)C(F)(F)F,crossdocked
CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1,crossdocked
Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2,chembl
Oc1n[nH]c(CCc2ccccc2)cc1=O,crossdocked
Cc1nc(no1)[C@](C)(CC1CC1)NC(=O)c1cc(OCC(F)(F)F)c(cn1)C1CC1,crossdocked
Cc1cc(C)c2cc1-c1cc(SCCCC(=O)NCCNC2=O)nc(N)n1,crossdocked
O=c1ccc(-c2ccc(OC3CCN(C4CCCC4)CC3)nc2)n[nH]1,chembl
C[C@H](N)CNC(=O)c1ccnc(c1)-c1cnn2ccc(nc12)-c1cccs1,crossdocked
COCCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3OC)C2)[C@H]1c1ccc(F)cc1,zink
Oc1cc(CCc2ccc(cc2)-c2ccccc2)n[nH]c1=O,crossdocked
C[C@@H]1CCc2sc(NC(=O)c3ccc(N4C(=O)[C@@H]5[C@H]6C=C[C@@H](C6)[C@H]5C4=O)cc3)c(C#N)c2C1,zink
CCOc1ccccc1[C@@H]1C(C(=O)c2ccc(OC)c(C)c2)=C(O)C(=O)N1CCN(CC)CC,zink
C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(N)(=O)=O)ccc34)[C@@H]1CC[C@@H]2OS(N)(=O)=O,crossdocked
CO[C@@H](c1ccccc1)[C@H](O)[C@](O)(c1ccccc1)P(=O)(OC)OC,chembl
CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN(CC)CC)[C@@H]2c2ccncc2)cc1Cl,zink
CCCN1c2ccccc2C(=NC(NC(=O)Nc2cccc(OC)c2)C1=O)N1CCN(C)CC1,crossdocked
C[C@H]1CNc2ncc(cc2O1)C(=O)N1CCC(C1)c1ccncc1,crossdocked
NC(=O)c1cnn2c(N)cc(Nc3cc(Cl)cnc3OC3CCC3)nc12,crossdocked
CCOC(=O)c1ccc(S(=O)(=O)CN2C(=O)C3Cc4ccccc4CN3S2(=O)=O)cc1,chembl
Fc1cccc(c1)[C@H]1CCCN1c1ccc2ncc(-c3ccc(cc3)C#N)n2n1,crossdocked
CNC(=O)[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n1cnc2c(NC)nc(nc12)C#CC1CCCCC1,crossdocked
CN1CCN(C(=O)CN2c3ccccc3NC3=C(C(=O)CC(C)(C)C3)[C@@H]2[C@@H]2CC=CCC2)CC1,zink
COc1cccc(c1)N(C)c1ccc(NC(=O)C(C)C)cc1,crossdocked
CCOC(=O)N1CCN(CCCOc2ccc(cc2)-c2ccc(cc2C)C#N)CC1,crossdocked
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccn2)cc1,crossdocked
CC(C)Cc1nc2sc3c(NCCN4CCOCC4)ncnc3c2c2CC(C)(C)CCc12,crossdocked
CCn1c(SCC(=O)O)nc2sc3c(c2c1=O)CCC3,chembl
COc1ccccc1Nc1ccc2c(n[nH]c2c1)-c1ccccc1,crossdocked
C=CCNC(=O)c1cn(Cc2ccc(C)o2)cc(C(=O)N(C)CC23CC4CC(CC(C4)C2)C3)c1=O,zink
Cc1cc(Oc2nccc3sncc23)ccc1-c1c(C)n[nH]c(=O)c1C,crossdocked
COc1ccc(-c2csc(N3N=C(C)/C(=N\Nc4c(C)cccc4[N+](=O)[O-])C3=O)n2)cc1,zink
C=CCN1C(=O)/C(=C/c2c(NCc3ccc(OC)cc3)nc3c(C)cccn3c2=O)SC1=S,zink
O=C(CSc1ccc2c(c1)OCCO2)Nc1cccnc1Cl,chembl
COc1cc(C2C3=C(CCCC3=O)N(CCC(=O)O)C3=C2C(=O)CCC3)cc(Cl)c1OC,zink
Clc1nnn(C2CN3CCC2CC3)n1,chembl
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)[C@H]2c2ccc(C)cc2)c(C)c1,zink
CN(C)c1nc(-c2ncc[nH]2)c2sccc2n1,chembl
Cn1c(=O)[nH]c2c(cnn2C)c1=O,chembl
CO[C@H](C(=O)O[C@]12C(OC(C)C)=C(OC(C)C)C(=O)[C@@]1(C)C[C@@H]1CC[C@H](O)[C@@H]12)c1ccccc1,zink
COc1ccc([C@@H]2[C@H](C(=O)c3ccc(F)cc3)N3c4ccccc4C=C[C@@H]3[C@]2(C#N)C(N)=O)cc1OC,zink
C[C@@H]1CCCN1CCCOc1ccc(cc1)-c1cc(=O)n(nc1C)-c1ccccn1,crossdocked
OC1CCN(Cc2ccc(cc2)[C@H]2COc3cccnc3O2)CC1,crossdocked
Cn1nc(-c2ccco2)cc1NC(=O)N1CCCC2(CCCCC2)C1,chembl
COc1cc(C=NN2CCN(C3c4ccccc4-c4ccccc43)CC2)cc(OC)c1OC(C)=O,zink
CC(C)c1c([nH]c2ccc(nc12)C1CCN(CC#N)CC1)-c1cc(C)c2ncnn2c1,crossdocked
COc1ccc([C@@H]2C(C(=O)OC[C@@H]3CCCO3)=C(C)NC3=C2C(=O)CC(C)(C)C3)c(OC)c1,zink
CC[C@H](C)OC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(Cl)c([N+](=O)[O-])c1,zink
COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(OC)cc3)C2)[C@H]1c1ccc(OC)c(OC)c1,zink
C=CCOc1ccccc1CN[C@@H]1C[C@@H](C(=O)NC)N(CC(c2ccccc2)c2ccccc2)C1,zink
CC1CCCN(CC(O)COc2ccc3c(c2)OCO3)C1.Cl,chembl
CNC1CCN(CC/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,chembl
COc1cc(/C=N\NS(=O)(=O)c2ccc3ccccc3c2)ccc1OCc1cccc(C(=O)O)c1,zink
CCOC(=O)C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,crossdocked
COc1cccc(CN2CC3(CCN(C(=O)c4ccncc4)CC3)CC2=O)c1,chembl
[O-][N+](=O)c1ccc(nc1)N1C[C@H]2[C@@H](C1)[C@@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,crossdocked
N#Cc1ccc(CN2CCC(CC2)c2nnn3cnc4[nH]ccc4c23)cc1,crossdocked
Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNCC(F)(F)c2cccc(Cl)c2)c1,crossdocked
Cc1ccc(S(=O)(=O)OC[C@H]2C[C@@H](COS(=O)(=O)c3ccc(C)cc3)C(C)(C)C2)cc1,zink
COc1cc(OC)c([C@@H]2C(C(=O)OCCc3ccccc3)=C(C)NC3=C2C(=O)CCC3)cc1OC,zink
Cc1c(Br)c2ccccc2n1CC(=O)[C@@H](C#N)c1nc(N)nc(Nc2ccccc2)n1,zink
COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2ccc(Cl)c([N+](=O)[O-])c2)cc1OC,zink
Cc1cccc(NC(=O)Cc2csc(NC(=O)[C@@H]3CCC(=O)N3)n2)c1C,chembl
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccncc1Cl,chembl
C[C@@H](OC(F)F)[C@H]1CCc2c(O1)nc(cc2-c1ccc(F)cc1F)C(N)=O,crossdocked
COc1ncc(cc1S(=O)(=O)Nc1cc(F)ccc1F)-c1ccnc(NC(C)=O)c1,crossdocked
COC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccc(OC)c(C)c3)[C@H]2c2ccc(F)cc2)nc1C,zink
O=C(O)c1ccc(N2C(=O)C[C@H](S/C(=N/c3ccc(F)cc3)NCCc3ccccc3)C2=O)cc1,zink
C=CCn1c(CC(=O)Nc2ccc(C)c(C)c2)nnc1SCC(=O)Nc1cc(F)ccc1C,zink
C=C1CCCC2C1(C)CCC(C)C2(C)C/C(O)=C(/CO)CCO,chembl
C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=NOCC(=O)NCc5ccncc5)CC[C@]4(C)[C@@H]3CC[C@@]21C,zink
Cc1cccc(OCC(=O)N/N=C/c2cccn2C)c1,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@H]1C)NC(C)=C(C(=O)OC1CCCCCC1)[C@H]2c1ccc(O)cc1,zink
Cc1oc(C(C)(C)C)cc1C(=O)NC(CC(=O)O)c1ccc(C(C)C)cc1,chembl
Cc1ccc(N2CC(O)CSC2=Nc2ccccc2)cc1,chembl
c1cc(C(c2ccc(OC[C@@H]3CO3)cc2)c2ccc(OC[C@H]3CO3)cc2)ccc1OC[C@@H]1CO1,zink
COCCN1C(=O)C(CC(=O)NO)Sc2ccccc12,crossdocked
Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O,chembl
C[C@@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)[C@H](O)COC(=O)c1ccccc1,zink
CCOCCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3cccs3)C2)[C@H]1c1cccc(O)c1,zink
COc1ccc([C@@H]2[C@H](C(=O)c3ccccc3)N3c4ccc(F)cc4C=C[C@@H]3[C@@]2(C#N)C(N)=O)cc1OC,zink
O=C(O)C(CC#Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,chembl
Cc1cnc2c(N)c(C(=O)NC[C@H](C)c3cc(F)c(N4CC5CCC(C4)N5)cc3F)sc2n1,chembl
Cn1cc(C2CCNCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21,chembl
O=C1CCc2cc(OCCCC(F)(F)F)ccc21,chembl
COc1cccc(-n2nnnc2SCC(=O)Nc2sc3c(c2C#N)CC[C@@H](C(C)(C)C)C3)c1,zink
CCCCOc1ccccc1[C@@H]1C(C(=O)OCCC)=C(C)NC2=C1C(=O)[C@@H](C(=O)OC)[C@@H](C)C2,zink
CC[C@@H](NC(=O)c1cc(C(=O)N2CCCC2)n2CCOCc12)c1ccc(F)cc1F,crossdocked
Cc1cc(nc2nn3c(cc(=O)[nH]c3c12)C1CCNCC1)C(F)(F)F,crossdocked
Cc1ccc(cc1)-c1ccc(CO[C@H]2C[C@H](C2)N=C=S)cc1,crossdocked
COCC1NC(=O)c2cc([nH]c12)-c1cccc2c1nc(NC(C)(C)C)n(C)c2=O,crossdocked
COC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccc(C)c(F)c3)[C@H]2c2cccc(OC)c2)nc1C,zink
CC1=C(C(=O)OC[C@H]2CCCO2)[C@@H](c2ccc(C)c(Br)c2)C2=C(CCCC2=O)N1,zink
COCCN(CCOC)C[C@H]1CC[C@@H](CC1)c1nnn2cnc3[nH]ccc3c12,crossdocked
COC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(OC)cc3)C2)[C@@H]1c1cc(OC)ccc1OC,zink
CC#CCN1C(=O)N[C@](CCCc2ccccc2)(C2CCN(C3Cc4ccccc4C3)CC2)C1=O,zink
O=S(=O)(CC1CC1)NCc1cccc(c1)C1(Cc2ccccc2)CCNC1,crossdocked
OC(CNCc1ccccc1)COc1ccc2ccccc2c1,chembl
OC(CNC1CCN(CC1)c1ncnc2ccsc12)COc1ccc(O)cc1,crossdocked
O=C(Nc1ccc(Cl)cc1)Nc1ccc2c(c1)OCO2,chembl
CC(C(=O)NCc1ccc(cc1C#N)C(C)(C)C)c1ccc(NS(C)(=O)=O)c(F)c1,crossdocked
NC(CSSC(=O)N(C(=O)Nc1ccccc1)c1ccccc1)C(=O)O,chembl
N#CC1=C(SCc2ccccc2)SCNC1=O,chembl
COc1cc([C@H]2C(C(=O)Nc3cc(C)ccn3)=C(C)NC3=C2C(=O)CCC3)cc(OC)c1OC,zink
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,zink
CCN(Cc1cc(ccc1-c1cc(CC(O)=O)n2cccnc12)C(F)(F)F)C(=O)C1CC1,crossdocked
CCOc1ccc(-c2nonc2NC(=O)CC(C)C)cc1OCC,chembl
COc1ccc([C@@H]2CC(=O)C3=C(C2)NC(=O)C[C@@H]3c2cc([N+](=O)[O-])ccc2Cl)cc1OC,zink
CN1CC2(CC(C2)C(=O)Nc2cc3cc(ccc3cn2)-c2cncs2)C1,crossdocked
COc1ccc2[nH]c(SCC(=O)NCc3ccc4c(c3)OCO4)nc2c1,chembl
OC[C@H](O)c1cnc(C2=CCN(CC2)C(=O)Nc2ccc(c(F)c2)C(F)(F)F)c(Cl)c1,crossdocked
O=c1c(-c2cccs2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,chembl
CS(=O)(=O)N1CCN(CC1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)C#N,crossdocked
CCCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1cnn(Cc2cccc(F)c2)c1,crossdocked
c1cc(-c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)on1,chembl
O=C(NCCn1ccccc1=O)N[C@H]1CCCC12CCCCC2,chembl
O=C(CN(c1ccc(F)cc1)S(=O)(=O)c1ccccc1)N1CCOCC1,chembl
Cn1cc(cn1)C(=O)N1CC2(C1)CN(C2)c1cncc(c1)N1CCc2cc(Cl)ccc2C1=O,crossdocked
CN(C)C(=O)C1Cc2[nH]c(c(Nc3ccccc3)c2C(=O)C1)-c1ccnc(NC(=O)C2C[C@H]2F)c1,crossdocked
Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC4CCCC4)CC3)s2)cc1,chembl
CN1CCC[C@@H]1CCSc1ccc(O)cc1,chembl
CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)[C@@H]2c2cccc([N+](=O)[O-])c2)nc1C,zink
O=C(COC(=O)CCC1CCCC1)NCc1ccc(Cl)cc1,chembl
CCS(=O)(=O)N1CCC(C(=O)N2CCCc3ccccc32)CC1,chembl
N#Cc1ccccc1N1CCC(Nc2nccnc2C#N)CC1,chembl
Clc1ccc(Nc2ccnc(NCc3cccnc3)n2)cc1,chembl
O=C(C1=C(O)C(=O)N(CCCN2CCOCC2)[C@@H]1c1ccc(Cl)c(Cl)c1)c1ccccc1,zink
CC1(C)CN=C(O1)c1cc(OCC(F)(F)F)c(cn1)C1CC1,crossdocked
CCOC(=O)C1=C(CSc2nc(C)cc(C)c2C#N)N(CC)C(=O)N[C@H]1c1ccccc1,zink
COc1ccc(NC(CCCN2C(=O)c3ccccc3C2=O)=C2C(=O)CC(C)(C)CC2=O)cc1,zink
COc1cc(OC)c2c(OC(=O)c3ccccc3)cc(C)nc2c1,chembl
CCCCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,chembl
O=C1/C(=C/c2cccc3c2CCOC3=O)Oc2cc(O)ccc21,chembl
CCOc1cc([C@H]2C(C(=O)OC)=C(C)NC3=C2C(=O)c2ccccc23)c(Br)cc1O,zink
Cc1c(nc2ccc(nn12)C#Cc1nc(cn1C)-c1ccccc1)C(F)F,crossdocked
COc1cc(/C=N/NS(=O)(=O)c2cccc([N+](=O)[O-])c2)ccc1OC/C=C/c1ccccc1,zink
COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@H]1c1ccccc1I,zink
COC1CCC2(Cc3ccc(cc3C22N=C(N)N(CC3CCCO3)C2=O)C#CC2CC2)CC1,crossdocked
CCOC[C@H]1C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]2(C)C1=O,chembl
COc1ccc(-n2cnnc2SCC(=O)Nc2ccc(N3CCOCC3)cc2)cc1,chembl
Cc1ncccc1COc1cc(F)c(c(F)c1)-c1ccnc(c1)N1CCNCC1,crossdocked
O=C(Nc1cccc(NC(=O)c2cccnc2Cl)c1)c1ccco1,chembl
CCOc1cccc([C@@H]2C(C(=O)O[C@H](C)CC)=C(C)NC3=C2C(=O)[C@H](C(=O)OC)[C@H](C)C3)c1,zink
O=c1c(-c2ccccc2O)coc2cc3c(c(O)c12)OCO3,chembl
Cn1cc(cn1)C(=O)N1CCN(Cc2[nH]ncc2Oc2ccc(cc2)C#N)CC1,crossdocked
CC(C)c1cc(n[nH]1)C(=O)N1CCC(C1)NC(=O)C1(CC1)c1ccccn1,crossdocked
CC(N1C[C@H](N)[C@@H](C1)C(=O)N1CCC[C@H]1C#N)c1ccc(cc1)C#N,crossdocked
CN([C@@H]1CCN(C1)c1ncnc2[nH]ccc12)c1ccc(cn1)C(=O)N(C)c1ccc(F)cc1,crossdocked
Cc1ccc(Nc2nc(N/N=C/c3ccccc3F)nc(N3CCOCC3)n2)c(Br)c1,zink
CCOCCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@H]1c1cc(Cl)c(O)c(OC)c1,zink
CC1=C(C(=O)Nc2ccc(C)cn2)[C@H](c2cn(C)nc2C)C2=C(C[C@@H](c3ccccc3)CC2=O)N1,zink
COCCCN1C(=O)C(O)=C(C(=O)c2ccc(OC)cc2C)[C@@H]1c1cccc(Br)c1,zink
CC(C)[C@@H](NC(=O)CCC(=O)O[C@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)O,zink
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCN(C)C)[C@H]2c2ccc(OC)cc2)c(C)c1,zink
C=CCn1c(CNC(=O)c2ccc(Cl)c(Cl)c2)nnc1SCC(=O)NCc1ccccc1,zink
COC(=O)c1ccc(N2C(=O)C[C@H](S/C(=N/c3ccccc3)NCCc3ccccc3)C2=O)cc1,zink
CN(C)CCn1c2CN(Cc3n[nH]c(=O)c4cc(F)cc1c4c23)C(=O)C1CC1,crossdocked
CNCC1(O)CCN(CC1)c1nc(Oc2cccc(F)c2)cc(n1)C(F)(F)F,crossdocked
O=C1C[C@@H](c2ccc3c(c2)OCCO3)c2c(ccc3c2O/C(=C\c2ccc4c(c2)OCCO4)C3=O)O1,zink
Fc1cccc(CNC(=O)c2ccc3c(c2)[nH]c2cncc(F)c32)c1,crossdocked
CO[C@@H]1O[C@H](Cn2c(=O)n3c4c(cccc42)C(C)(C)CC3)[C@H]2OC(=O)O[C@@H]12,chembl
CCOc1cc([C@@H]2C(C(=O)c3ccc(OCC(C)C)c(C)c3)=C(O)C(=O)N2CCN(C)C)ccc1O,zink
C#CCN1C(=O)S/C(=C/c2cc(Cl)c(OCc3ccc(C(=O)O)cc3)c(OC)c2)C1=O,zink
CCn1c(nc2c(OC3CN(CC3O)C(=O)OC(C)(C)C)ncnc12)-c1cnc(C)nc1,crossdocked
CC(=O)OCc1c(B2OC(C)(C)C(C)(C)O2)cccc1-n1ncc2cc(C(C)(C)C)cc(F)c2c1=O,zink
COCCN1CCc2cc(C(=O)NCC3CC3)c(NC(C)C)nc2CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,chembl
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OCC)[C@@H](c3ccccc3OC)C2)[C@H]1c1cccs1,zink
COc1ccc2nc(C)c3c(C)nc(-c4cccnc4OC)n3c2n1,crossdocked
CN1C(=N)N[C@@](C)(CS1(=O)=O)c1sc(cc1F)-c1cncc(c1)-c1ncco1,crossdocked
C=CCO[C@H]1[C@H](NC(=O)CSC)c2ccccc2C12CCN(Cc1ccc(OC)cc1F)CC2,zink
Clc1ccc([C@@H]2CCCN2c2nnc(-c3ccccn3)s2)cc1,chembl
O=C1NCN(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2,chembl
