SMILES,dataset
COc1ccc2C(CCCc2c1)NC(=O)CCCCN1CCN(CC1)c1ccccc1OC,crossdocked
C=CCn1c(SCC(=O)Nc2ccc(NC(C)=O)cc2)nc2sc3c(c2c1=O)CCCC3,zink
COc1ccc([C@H]2Nc3ccccc3C(=O)N2O)cc1Cn1nc(C)c(Br)c1C,zink
CCN1C(NCCCCO)=N[C@@H](c2cccc(C(F)(F)F)c2)C(C(=O)OC)=C1C,chembl
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,zink
CC(C)(C)c1ccc(CN(Cc2cccs2)n2cnnc2)cc1,chembl
C[C@H]1C[C@H](CCN1S(=O)(=O)C1CCN(C)CC1)NC(=O)c1cc(on1)C1CC1,crossdocked
C#CCOc1ccc(/C=C2\SC(=O)N(CC(=O)Nc3ccc(C)cc3)C2=O)cc1OCC,zink
Cc1ccc(S(=O)(=O)OC2=C([C@@H]3CCC[C@H]3OS(=O)(=O)c3ccc(C)cc3)CCC2=O)cc1,zink
Cc1ccc(nc1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)[C@]2(CCOC2)C(=N)N1,crossdocked
CC(C)n1c(C)ncc1-c1ccnc(Nc2ccc(cc2)S(C)(=O)=O)n1,crossdocked
Cc1cc(ccc1CO)C(=O)N[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5NC(=O)CCc45)cc3[C@@H]12,crossdocked
CN1OC[C@@H]2CN[C@H](c3ccc(-c4cccc(F)c4)cc3)C[C@@H]21,chembl
COc1cc2c(cc1OC)C[C@H](O)[C@@H](NCCC(c1ccccc1)c1ccccc1)C2.Cl,chembl
COc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)nc(C)c12,crossdocked
Cc1cc(C)cc(NC(=O)CCN2CCN(C)CC2)c1,chembl
COc1ccccc1-c1c[nH]c2c(NS(C)(=O)=O)cccc12,crossdocked
CCCOc1ccc(cc1)C1CNC(=O)N1c1ccc2[nH]cnc2c1,crossdocked
Fc1cccc(C2CCN(CC2)C(=O)c2n[nH]c3CCN(CC(F)(F)F)Cc23)c1C(F)(F)F,crossdocked
CCOc1ccc(C(=O)C2=C(O)C(=O)N(c3nccs3)[C@H]2c2ccc([N+](=O)[O-])cc2)cc1,zink
COc1cccc(C(=O)[C@@H]2[C@H](c3ccccc3)[C@@](C#N)(C(N)=O)[C@H]3C=Cc4cc(C)ccc4N23)c1,zink
c1coc(c1)-c1nc2[nH]ccc2cc1-c1ccncn1,crossdocked
CC(O)C(C)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,crossdocked
CN([C@H](CN1CC[C@H](O)C1)c1ccccc1)C(=O)CNc1ccc(cc1)[N+]([O-])=O,crossdocked
Fc1ccc(C(=O)N2[C@H]3CC[C@@H]2c2nnc(-c4cscn4)n2C3)c(Cl)c1C(F)(F)F,crossdocked
C=CCOc1ccc([C@H]2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCCN(CC)CC)cc1,zink
CCc1noc(C)c1C(=O)OCC(=O)Nc1ccc(F)cc1Cl,chembl
CC(=O)N1CCN(c2cc(C3CCNCC3)ccn2)CC1,chembl
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[C@H]1CCS(=O)(=O)C[C@@H]1C#N,crossdocked
CC1=CC(=O)C2(OC2C(=O)CC(C)C)C(=O)N1,chembl
CCOc1cc([C@@H]2CC(=O)NC3=C2C(=O)C[C@@H](c2ccc(CC)cc2)C3)cc([N+](=O)[O-])c1O,zink
COc1cc(OC)c(NC(=O)c2c(C)oc3nc(C)nc(N4CCOCC4)c23)cc1Cl,chembl
Cc1c(C(=O)N(C)C)sc(NC(=O)[C@@H](C)n2nc(C(F)F)c(Br)c2C)c1C#N,zink
Cc1nscc1C(=O)N1CCOc2cccc(F)c21,chembl
CC(C)(C)NC(=O)C1CCN(Cc2cccc(NC(=O)C3COc4ccccc34)c2)CC1,crossdocked
CCC(=O)NCC(=O)NCC(C)(C)c1cccc(Br)c1,chembl
Cc1cc2c(N[C@H]3CC[C@@H](CC3)N3CCOCC3)ncnc2cc1F,crossdocked
NS(=O)(=O)c1ccc(cc1)N1C(=O)c2cc(Cl)c(Cl)cc2C1=O,crossdocked
CCCCOc1ccc(C(=O)Oc2ccc(/C=N/NS(=O)(=O)c3ccccc3)cc2OC)cc1,zink
CN(C)[C@H]1CCN(CCc2cc3cc(ccc3o2)-c2ccc(cc2)C#N)C1,crossdocked
CCOc1ccc([C@@H]2[C@@H](C(=O)OC)C(O)=C(C(=O)OC)[C@@H](c3ccc(C)cc3)C2(C#N)C#N)cc1,zink
O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccc(C(=O)N2CCCNCC2)cc1,chembl
COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3cccs3)C2)[C@H]1c1cc(OC)c(OC)c(OC)c1,zink
CCN1CCN(c2ccccc2NC(=O)c2ccc(-n3cccn3)cc2)CC1,chembl
Nc1nc(NCc2cn3ccccc3n2)cc(C2CC(O)C2)n1,chembl
O=S(=O)(NCC(c1ccco1)S(=O)(=O)c1ccccc1)c1ccccc1,chembl
COc1ccc2occ([C@@H]3CC(=O)Oc4ccc5c(c43)O/C(=C\c3cccnc3)C5=O)c(=O)c2c1,zink
O=C(C1=C(O)C(=O)N(CCCn2ccnc2)[C@@H]1c1ccccc1[N+](=O)[O-])c1ccc(Cl)cc1,zink
CC(C)CN1[C@H]2CCC[C@@H]1C[C@H](C2)Nc1nc(Nc2cc(C)[nH]n2)cc2ncccc12,crossdocked
C(Nc1ccccc1-c1cn[nH]c1)C1=NCCN1,crossdocked
Cc1ccc(S(=O)(=O)N[C@@]2(C(F)(F)F)C(=O)N(c3ccccc3)C3=C2C(=O)CC(C)(C)C3)cc1,zink
COc1ccc(OC)c([C@@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2ccc(Cl)c([N+](=O)[O-])c2)c1,zink
COc1cnc(NC[C@@H]2[C@H](C)CCCN2C(=O)c2nc(C)sc2-c2ccc(F)cc2)nc1,crossdocked
CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccco3)[C@@H]2c2ccc(F)cc2)nc1C,zink
C1Cc2nc(SSc3nc4c(s3)COCC4)sc2CO1,chembl
COc1ccc(/C=C2\Oc3c(ccc4c3[C@H](c3ccc(C(=O)O)cc3)CC(=O)O4)C2=O)cc1O,zink
CCOC(=O)C(C(=O)Nc1ccc(C)cc1)C1CCCCC1,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC1CCCC1)[C@@H]2c1ccc(C)c([N+](=O)[O-])c1,zink
O=C1CCN(C2CCCCC2OCCc2c(Cl)cccc2Cl)C1,chembl
CCN(CC(=O)NCc1ccc(Cl)cc1)C(=O)CCOc1ccc(C)cc1,chembl
Cc1ccc(-c2n[nH]c(NC(=O)Cc3ccc(C)c(O)c3)c2C)o1,chembl
Cc1nc(C(=O)Nc2ccc(F)c(c2)[C@@]2(C)N=C(N)[C@@](C)(F)CC2(F)F)c(C)o1,crossdocked
CCn1c(C(c2ccccc2)c2ccccc2)nc2ccc(C(=O)NC)cc21,chembl
CN[C@@H]1CCN(C1)c1nc(N)nc2c3ccc(Br)cc3sc12,crossdocked
CC(C)=C(F)CNC(=O)[C@@H]1C[C@H]2C[C@H]2N1C(=O)Cn1nc(C(N)=O)c2ccncc12,crossdocked
CO/N=C/C=C1/N(C)c2ccccc2C1(C)C,chembl
C[C@]1(C[C@H](OC(N)=N1)C(F)(F)F)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,crossdocked
COc1ccc2oc(=N)c(C(=O)Nc3ccccc3Cl)cc2c1,chembl
CC1(C)CC(=O)C2=C(C1)N(c1ccc(F)cc1)C(=O)C2(NC(=O)c1ccccc1F)C(F)(F)F,chembl
COCCOC(=O)C1=C(C)NC2=C(C(=O)C[C@H](c3ccc(OC)cc3)C2)[C@@H]1c1ccc(F)cc1,zink
Cn1ccnc1-c1nnc2n1CCN(C(=O)c1ccc(F)cc1Cl)C2,chembl
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC1CCCCCC1)[C@H]2c1ccc(C)o1,zink
COCCCN1C(=O)C(O)=C(C(=O)c2ccco2)[C@@H]1c1ccc(OCc2ccccc2)c(OC)c1,zink
CNCCN(C)c1cccc(CCc2cc(C)cc(N)n2)c1,crossdocked
CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)Nc2ccc(OCC)cc2)c1C,chembl
COc1ccc(CC(O)=O)cc1-c1ccc(F)c2CCN(Cc12)C(=O)OCc1cc(C)nn1C,crossdocked
COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CCC3)[C@@H]2c2ccc(OC(C)=O)c(OC)c2)cc1,zink
COc1cccc(-n2nnnc2SCC(=O)Nc2sc3c(c2C#N)CC[C@H](C(C)(C)C)C3)c1,zink
NC1(Cc2ccc(Cl)cc2)CCN(CC1)c1ccnc2[nH]ccc12,crossdocked
Cc1cc(=O)cc(C(=O)NC2(CN3CCCCC3)CC2)[nH]1,chembl
COc1ccc(S(=O)(=O)Nc2cccc3ccccc23)cc1,chembl
CCCCNC(=O)c1cn(CC(C)C)c(=O)c2c1c1ccccc1n2C,chembl
CC1CCCC(C2(O)C(=O)Nc3ccccc32)C1=O,chembl
C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N5CCC[C@@H]5C(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C,zink
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3c(c2)OCCO3)cc1,chembl
Cc1cc(/C=N/N=C2/NC(=O)[C@@H](CC(=O)Nc3ccccc3)S2)c(C)n1-c1ccc(F)cc1,zink
NC(=O)C1CCN(c2ncnc3ccsc23)CC1,chembl
CC[C@H](C)[C@H](NC(=O)CO/N=C1/C=C2CC[C@@H]3[C@@H]4CC[C@@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1)C(=O)O,zink
Cc1ccccc1OCC(=O)N/N=C/c1ccc[nH]1,chembl
c1ccc(COc2ccc(CN3CCN(c4ccccn4)CC3)cc2)cc1,chembl
C=CCOc1ccc([C@H]2C(C(=O)c3ccc(OCC)c(C)c3)=C(O)C(=O)N2CCN(C)C)cc1,zink
CCOCCOC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3cccs3)C2)[C@@H]1c1ccc(C(=O)OC)cc1,zink
CC(C)(C)[C@H](NC(=O)c1cc(-n2cccc2)n(-c2ccc(Cl)cc2)n1)C(N)=O,chembl
Cc1cc(C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@H]2c2cccc([N+](=O)[O-])c2)ccc1OCC(C)C,zink
O=C(C1=C(O)C(=O)N(C[C@H]2CCCO2)[C@H]1c1cccc([N+](=O)[O-])c1)c1ccc(Br)cc1,zink
C=CCn1c(CNC(=O)c2ccc(OC)cc2)nnc1SCC(=O)Nc1cc(Cl)ccc1C,zink
CS(=O)(=O)c1ccc(nc1)-n1nc(c(C#N)c1SCc1ccccc1)C(F)(F)F,crossdocked
COc1ccc(cc1)C(=O)CC1CCN(Cc2ccccc2)CC1,crossdocked
CN1CCCN=C1NCCSc1c[nH]c2ccccc12,chembl
CN(C)c1ccc(NC(=O)c2ccccc2S(=O)(=O)N2CCCCC2)cn1,chembl
COC(=O)C1=C(C)NC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@H]1c1ccc(OC(C)=O)c(OC)c1,zink
CC(C)Oc1ccc(C(=O)C2=C(O)C(=O)N(CCN3CCNCC3)[C@H]2c2ccc(C(C)C)cc2)cc1,zink
CN(Cc1coc(-c2ccc(O)cc2)n1)Cc1cccc2ccccc12,chembl
CCc1cnc(OCc2cn(nn2)-c2ccc(F)c(c2)C(F)(F)F)nc1,crossdocked
N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1cnc[nH]1,zink
Nc1cccc(n1)-c1ccc(OCCN2CCCC2)c2CCCc12,crossdocked
CO/N=C1\[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,chembl
OC1CCN(CC1)C(=O)c1cc(Cc2n[nH]c(=O)c3CCCNc23)ccc1F,crossdocked
COc1ccc(/C=N/OCc2nc3c4c5c(sc4ncn3n2)C(C)(C)NC(C)(C)C5)cc1,zink
CCOP(=O)(OCC)C(NC(=O)Nc1ccccc1)C(N)=O,chembl
O=S1(=O)CC(N2CCN(CCO)CC2)CN1Cc1ccc(F)cc1,chembl
CCCNC(=O)Cn1cnc2sc(C(=O)N3CCC4(CC3)OCCO4)c(C)c2c1=O,chembl
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)/C(=C(/C)NCc3ccc(OC(C)C)cc3)C(=O)[C@@]12C,zink
CCCOc1ccc([C@@H]2C(C(=O)OC(C)C)=C(C)NC3=C2C(=O)[C@H](C(=O)OC)[C@@H](C)C3)cc1,zink
O=c1[nH]ccc2cc(F)c(NS(=O)(=O)c3ccc(N4CCC(O)CC4)s3)cc12,chembl
C=CCOc1ccc(/C=c2/sc3n(c2=O)[C@@H](c2ccc(Cl)cc2)C(C(=O)OCC)=C(C)N=3)cc1,zink
CC(C)(C)NC(=O)c1ccc(OC\C(CN)=C\F)cc1,crossdocked
Cc1ccc(-c2nnc(Nc3ccc(CC(N)=O)cc3)c3ccccc23)cc1,chembl
CCn1cnc2cc(NCc3ccc(N(C)C)cc3)ccc21,chembl
CC(O)CN(CC(=O)NC(=O)NCC(F)(F)F)c1ccccc1,chembl
Cc1ccc(nn1)N1CCN(CC1)c1c(F)c(COC(=O)NC(N)=N)ccc1C#N,crossdocked
CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=C/C(=N\OCC(=O)N[C@@H]5CCCCNC5=O)CC[C@]4(C)[C@@H]3CC[C@@]12C,zink
Clc1ccccc1-c1nc(CN2CCCCCCC2)co1,chembl
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@@H](N)C[C@H](F)C2)c(n1)C(F)F,crossdocked
CCS(=O)(=O)N(Cc1ccc(F)c(OC)c1)c1sc2ccccc2c1C(C)O,crossdocked
c1ccc2c3c(c(N4CCNCC4)nc2c1)CCCC3,chembl
CC(C)C(=O)c1cnccc1N,chembl
C=CCn1c(CCNC(=O)c2ccccc2F)nnc1S[C@@H](CC)C(=O)Nc1ccccc1,zink
COc1cc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2Cc2ccco2)cc(OC)c1OC,zink
O=C(CC1CNCCN1c1ccnc(n1)-n1ccnc1)NCc1ccc2OCOc2c1,crossdocked
O=c1cc(CO)oc(C(Nc2ccccn2)c2ccc(F)cc2)c1O,chembl
CCN(CC)CCCN1C(=O)C(O)=C(C(=O)c2cccs2)[C@H]1c1cc(OC)ccc1OC,zink
O=C(O)CCCCCN1C(=O)C(O)=C(C(=O)c2ccc([N+](=O)[O-])cc2)[C@@H]1c1ccc(Cl)cc1,zink
Cc1n[nH]c(C2CN(CC(=O)NCCC3=CCCCC3)CCO2)n1,chembl
C=CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCN(CC)CC)[C@H]2c2cccc([N+](=O)[O-])c2)cc1C,zink
OCc1cc2CCCN(C(=O)Nc3cc(OC4CCOCC4)c(cn3)C#N)c2nc1C=O,crossdocked
O=C1NCN(c2ccccc2)C12CCN(CCCS(=O)(=O)c1ccccc1)CC2,chembl
O=C(Nc1ccc(OC(=O)c2ccccc2)cc1)NC12CC3CC(CC(C3)C1)C2,crossdocked
CCC(=O)NCCC1CCc2ccc3nc(C)sc3c21,chembl
FC[C@]1(C[C@H](OC(NC(=O)c2ccccc2)=N1)C(F)(F)F)c1nc(Br)ccc1F,crossdocked
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCN(CC1)C(=O)c1ccccn1,crossdocked
COc1cc(CNC(=O)C2CCN(C(C)c3cccc4ccccc34)CC2)ccn1,chembl
Nc1c2c(nc3ccn(Cc4ccccc4)c(=O)c13)CCC2,chembl
C=CCN1CCN(CC2Cc3ccccc3O2)CC1,chembl
CCCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccccc1Br,zink
N#Cc1cc(F)cc(C(=O)Nc2cncc(Oc3cncc(F)c3)n2)c1,chembl
Cc1ccc(-n2nccn2)c(C(=O)N2C3CCC2C(Nc2ccc(Br)cn2)C3)n1,chembl
COc1cc([C@H]2C(=O)N(C3CCCCC3)CC(=O)N2Cc2ccco2)ccc1OC(C)C,chembl
Cc1cc(C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@@H]2c2ccncc2)ccc1OCc1ccccc1,zink
CC1CCCN(C1)C(=O)c1cc(N)n2nc(nc2c1)-c1ccc(Br)o1,crossdocked
CCOc1cc(C=Nn2c(CC)nc3ccccc3c2=O)ccc1OC(=O)c1ccc2c(c1)OCO2,zink
Cc1ccc(C)c(C(=O)C2=C(O)C(=O)N(CCN(C)C)[C@H]2c2cccc(Br)c2)c1,zink
COc1cccc(-c2nc(SCC(=O)Nc3cccc(C(F)(F)F)c3)nc(O)c2C#N)c1,zink
COc1ccc(/C=N/N=C2\NC(=O)[C@H](CC(=O)Nc3ccccc3)S2)cc1OCc1ccccc1,zink
COc1cc([C@H]2C(C(=O)c3cccs3)=C(O)C(=O)N2CCN(C)C)ccc1OCc1ccccc1,zink
CCn1c(SCCN2CCCCC2)nnc1-c1ccc(S(=O)(=O)N2CCOCC2)cc1.O=C(O)C(=O)O,chembl
CN(Cc1ccc(C#N)c(F)c1)C(=O)Cn1cnc2ccc(cc2c1=O)C1CCN(CC1)C(C)=O,crossdocked
NS(=O)(=O)Oc1cccc([N+](=O)[O-])c1,chembl
O[C@@H]1CS[C@H]([C@@H]1O)c1nnc2c(NCc3cccs3)nccn12,crossdocked
FC1(F)CCC(CC1)n1ncc2c1nc([nH]c2=O)[C@@H]1CC[C@H]1c1ccccn1,crossdocked
COc1ccc(OC)c([C@@H]2C(C(=O)Nc3ccc(Br)cn3)=C(C)NC3=C2C(=O)CCC3)c1,zink
COc1cc2c(/C=C3/C(=O)Nc4ccc(F)cc43)c(Cl)n(C)c2cc1C,chembl
COCCN1C(=O)C(O)=C(C(=O)c2ccc(Cl)cc2)[C@@H]1c1ccc(Br)cc1,zink
Cc1cscc1NC(=O)/C=C/C(=O)O,chembl
CCCNCc1ccc(cc1)-c1[nH]c2cc(F)cc3c2c1c(=O)[nH][nH]c3=O,crossdocked
Cc1cc(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)[C@H]2c2ccc(F)cc2)ccc1OCC(C)C,zink
C1CN2CCC1N(CC2)c1nc2ccccc2o1,crossdocked
CCCOc1ccc(C(=O)Oc2ccc(/C=N/NS(=O)(=O)c3ccc(C)cc3)cc2OC)cc1,zink
CC(C(=O)NC1COC1)c1ccc(O[C@@H]2CCN(c3ccc(OCC4CC4(F)F)cn3)C2)cc1,chembl
CCCCOc1ccccc1[C@@H]1C(C(=O)OCCOCC)=C(C)NC2=C1C(=O)[C@H](C(=O)OC)[C@@H](C)C2,zink
CN1CCCC[C@@H]1CS(=O)(=O)N1[C@H]2CC[C@@H]1C[C@@H](C2)NC(=O)c1cc(on1)C1CC1,crossdocked
O=C(c1c2c(nc3ccccc13)CCCC2)N1CCOCC1,chembl
Nc1n[nH]c(Nc2cc(Cl)c(c(Cl)c2)-c2ccc3NC(=O)Cc3c2)n1,crossdocked
COc1ccccc1/N=C1\S[C@H](C(=O)Nc2ccc(OC(F)(F)Cl)cc2)CC(=O)N1C,zink
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(Cn3cc(nn3)C(O)=O)cc2n1,crossdocked
COc1cc(Cl)c(-c2c(C)nn3c(NCCNC4CCOCC4)cc(C)nc23)c(Cl)c1,crossdocked
NCCSC(c1ccc(Br)cc1)c1ccc(Br)cc1,crossdocked
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(c3nc(C)c(C(=O)OC)s3)[C@H]2c2ccco2)cc1,zink
CCC[C@@]12CCC[C@H]3[C@H](N)Cc4c(n(c5ccc(O)cc45)C(=O)C1)[C@H]32,chembl
CC(C)C(Sc1nc(N)nc2nc[nH]c12)C(=O)O,chembl
CC(=O)NC1=NN(C(C)=O)C2(CC3(CCCCC3)Oc3ccc(OC(C)=O)cc32)S1,chembl
CCCN(CC#C)C(=O)C1=Cc2ccc(cc2N=C(N)C1)C(=O)Nc1cccc(C)c1,crossdocked
O=C1N(CCCCN2CCC3CCCCC3C2)C(=O)c2ccccc12,crossdocked
COc1ccc(CN2CC[C@@H]([C@@H](O)C2)N2CCC(CC2)C(=O)c2ccc(F)cc2)cc1,crossdocked
CCOC(=O)N[C@H](Cc1ccccc1)[C@@H](O)CN1C[C@H](C)Cc2ccccc2S1(=O)=O,chembl
Cc1ccc(C(=O)N2CCC3(CCC(=O)N(CCN(C)C)C3)CC2)nc1,chembl
CO/N=C(\C)[C@]12ON=C(C(=O)OC)[C@@H]1C[C@@H]1[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@@]12C,zink
Cc1cccc(c1)-c1cnc2ccn(CC(=O)N3CCC3)c2c1,crossdocked
Oc1c(Br)cc(Br)cc1/C=N/Nc1nnc2c(n1)[nH]c1ccccc12,zink
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCn3ccnc3)[C@@H]2c2ccccc2F)cc1,zink
COc1cc([C@@H]2c3c(cc(OC)c(O)c3OC)C[C@H](CO)[C@H]2CO)cc(OC)c1O,chembl
CCSCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cc(Cl)c(O)c(OC)c1,zink
CC(C)SC[C@H](N)[C@](O)(Cc1cc(O[C@H]2CC[C@H](C)CC2)ccn1)C(O)=O,crossdocked
CC[C@H](C)[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O,crossdocked
C[C@@H]1CCCN1CCc1cc2cc(ccc2o1)-c1ccc(cc1)C#N,crossdocked
COCCN(Cc1ccc(C#N)cc1)C(=O)[C@@H]1CC(=O)N(C)[C@@H]1c1ccc(Cl)c(Cl)c1,zink
COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OCc1ccc(OC)cc1)[C@H]2c1cccc(F)c1,zink
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,chembl
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CCN(C)CC1,crossdocked
C#Cc1cccc(C(=O)N2CCC3(CC2)c2ccccc2[C@@H](NC(=O)COc2ccccc2)[C@@H]3OC)c1,zink
N#Cc1ccccc1-c1[nH]c(-c2ccncc2)cc1C(N)=O,chembl
CC#CCN1C(=O)N[C@](CCCc2ccccc2)(C2CCN(Cc3nc4ccccc4n3C)CC2)C1=O,zink
c1csc(-c2nnc(Cc3cccc4ccccc34)o2)c1,chembl
CN1C(=O)N(CC1(C)C)c1ccc(cn1)C#Cc1ccc(F)cc1,crossdocked
O=C(CSC1=NS(=O)(=O)c2cc(F)ccc2N1)Nc1cccc(F)c1,chembl
Nc1nc(Nc2cc(Cl)c(c(Cl)c2)-c2ccc(Cl)cc2)n[nH]1,crossdocked
Cc1c(C(=O)O)c(C(=O)NC(C)(C)C)nn1C(C)(C)C,chembl
CNC(=O)CC1CCCCN1c1ccnc(-n2ccnc2)n1,chembl
COc1ccc(-c2ccc(/C=N/N=C3\NC(=O)[C@@H](Cc4cccc([N+](=O)[O-])c4)S3)o2)cc1,zink
CC(C)C1(c2c(C)n[nH]c2OC(N)=C1C#N)c1cc(cc(c1)C(F)(F)F)C#CCCC(O)=O,crossdocked
COc1cccc(c1)[C@@H](C)NC(=O)c1ccc2c(c1)n(C)c1cnccc21,crossdocked
O=C(C1=C(O)C(=O)N(CCCn2ccnc2)[C@H]1c1ccc(F)cc1)c1ccc(Br)cc1,zink
NCCOc1c([nH]c(=O)c2cc(F)ccc12)-c1ccc(N2CCCC2)c(Br)c1,crossdocked
CC1C2Cc3ccc(N)cc3C1(C)CCN2Cc1ccccc1,crossdocked
COc1ccc(NC(=O)CSc2nc3c(c(-c4ccccc4)c2C#N)CN(C)CC3)cc1OC,zink
COc1ccc(/C=C2\Oc3c(ccc4c3[C@H](c3ccc(O)cc3)CC(=O)O4)C2=O)c(OC)c1OC,zink
Cc1cc(-c2c(nc3cccnn23)C(=O)NC2CC2)c(F)cc1C#N,crossdocked
O=c1cc([O-])nc(SCc2ccccc2)n1-c1ccccc1.[K+],chembl
COCC(=O)N1CCC[C@@]2(CCN(C(=O)Nc3ccc(OC)cc3)C2)C1,chembl
COCCNC(=O)c1cnc2ccc(S(=O)(=O)N(C)c3ccc(C)c(C)c3)cc2c1O,chembl
COc1cc(F)c([C@H]2CCN(C[C@@H]2NC(=O)Nc2ccc(Cl)cc2)C(C)=O)c(F)c1,crossdocked
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCN(C)C)[C@@H]2c2ccc(OC)cc2)c(C)c1,zink
CN(CC(=O)c1c[nH]c2ccccc12)CC(=O)N1CCOCC1,chembl
CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)[C@H]2c2cccc([N+](=O)[O-])c2)nc1C,zink
COc1cc(C2(C)SCCCS2)c(I)c(OC)c1OC,chembl
C/C(=N\N=C1\NC(=O)[C@@H](CC(=O)Nc2ccc(Cl)cc2Cl)S1)c1ccc(F)cc1,zink
CCOC(=O)c1cnn2c1N(C(=O)Nc1ccc(F)cc1)C(c1ccccc1)C2,chembl
O=C(O)CCN1C(=O)C(O)=C(C(=O)c2ccc(Cl)cc2)[C@H]1c1ccc(Br)cc1,zink
COc1ccc(OC)c(S(=O)(=O)N/N=C\c2cc(Cl)ccc2OCc2ccccc2F)c1,zink
Cn1cc(C(=O)NO)c(Nc2ccc(Br)cc2F)c(F)c1=O,crossdocked
CC(=O)NCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(C)c1=O,chembl
CS(=O)CCNC(=O)c1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC=C4c4cncc(F)c4)[C@@H]3CCc2c1,crossdocked
FC(F)Oc1cc(ccc1F)-n1cc(COc2nccc(n2)N2CC(F)(F)C2)nn1,crossdocked
CCCc1cc(cc(C)c1OC(C(O)=O)c1ccccc1)C(=O)OC,crossdocked
Cc1ccc(C2=C[C@@H](c3cccc4ccccc34)n3nnnc3N2)cc1,chembl
Cc1sc(nc1-c1ccccc1)-c1cnn2c(cc(=O)[nH]c12)C1CCNCC1,crossdocked
COc1ccc(NC(=O)CN2CCN(CC#N)CC2)cc1,chembl
COc1cc(-c2c(C#N)c(N)nc3c2c(=O)nc2sccn23)ccc1OCc1ccccc1C,zink
Brc1ccc(Oc2ccc3C(=O)NC(=O)c3c2)cc1,crossdocked
COCCN(C)S(=O)(=O)c1ccc(C#N)cc1N1CC[C@H](O)C1,chembl
CC(=O)Nc1ccc(NC(=O)c2c(-c3ccccc3Cl)noc2C)c(C)c1,chembl
CC1=C(C(=O)Nc2ccccc2)[C@H](c2cc(CN3CCOCC3)cs2)C2=C(CCCC2=O)N1,zink
C=CCn1c2nc3ccccc3[nH]c-2c(S(=O)(=O)c2ccccc2)c1=NC(=O)c1ccccc1,zink
Clc1cccc(Cc2cnc(NC(=O)c3cccs3)s2)c1,crossdocked
